Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,93.56,93.37,10.0,93.66,0.19410698115825653,93.68,93.66,10.0,64.43,0.9677780866622925
0.8,93.56,93.37,10.0,93.66,0.1941077709197998,93.67,93.66,10.0,64.49,0.9677514433860779
0.8,93.56,93.29,10.0,93.66,0.19414883852005005,93.51,93.66,10.0,64.57,0.9677640199661255
0.8,93.56,93.3,10.0,93.66,0.19414544105529785,93.63,93.66,10.0,64.59,0.9677684307098389
0.8,93.56,93.34,10.0,93.66,0.19414834678173065,93.54,93.66,10.0,64.53,0.9677715301513672
0.8,93.56,93.3,10.0,93.66,0.19409659504890442,93.61,93.66,10.0,64.57,0.967761218547821
0.8,93.56,93.41,10.0,93.66,0.19409140944480896,93.67,93.66,10.0,64.48,0.9677457809448242
0.8,93.56,93.42,10.0,93.66,0.19411242008209229,93.7,93.66,10.0,64.48,0.9677724242210388
0.8,93.56,93.35,10.0,93.66,0.19411680102348328,93.65,93.66,10.0,64.58,0.9677600264549255
0.8,93.56,93.34,10.0,93.66,0.19416815042495728,93.64,93.66,10.0,64.54,0.9677708148956299
