Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,69.04,68.31,68.99,76.7,0.32400432229042053,76.67,76.93,5.19,5.95,0.8867219090461731
0.7,69.04,68.84,68.87,76.7,0.32414522767066956,76.73,76.93,4.19,5.91,0.8866865634918213
0.7,69.04,68.69,68.55,76.71,0.3241221010684967,76.89,76.93,4.5,5.98,0.8867049217224121
0.7,69.04,69.44,68.43,76.71,0.3239962160587311,76.9,76.93,5.1,5.94,0.8867502212524414
0.7,69.04,69.27,68.66,76.71,0.32409781217575073,76.84,76.93,4.26,5.93,0.8867398500442505
0.7,69.04,68.35,68.6,76.71,0.324049174785614,76.75,76.93,3.96,5.95,0.8867219090461731
0.7,69.04,69.27,69.12,76.7,0.3239777088165283,76.75,76.93,4.24,5.94,0.8867439031600952
0.7,69.04,69.12,68.45,76.71,0.3240352272987366,76.81,76.93,4.02,5.95,0.8867138624191284
0.7,69.04,68.25,69.12,76.71,0.32396212220191956,76.72,76.93,4.3,5.94,0.8867530226707458
0.7,69.04,69.24,68.4,76.71,0.32403600215911865,76.85,76.93,4.39,5.9,0.886692464351654
