Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,95.29,95.14,95.16,95.4,0.004434953443706036,95.1,95.4,14.64,10.19,0.9564486145973206
0.5,95.29,95.02,95.06,95.4,0.0044042570516467094,95.13,95.4,16.82,10.19,0.9564403891563416
0.5,95.29,95.33,95.16,95.4,0.004438175354152918,95.31,95.4,16.96,10.19,0.9564023613929749
0.5,95.29,95.14,95.25,95.4,0.004409537184983492,95.33,95.4,16.76,10.18,0.9564088582992554
0.5,95.29,95.09,95.09,95.4,0.004408910870552063,95.17,95.4,16.77,10.18,0.9564247131347656
0.5,95.29,95.04,95.27,95.4,0.00443611666560173,95.15,95.4,11.05,10.19,0.9564453959465027
0.5,95.29,95.1,95.19,95.4,0.004443276207894087,95.21,95.4,11.92,10.2,0.9563510417938232
0.5,95.29,95.1,95.36,95.4,0.00440398883074522,95.07,95.4,17.16,10.19,0.9564377069473267
0.5,95.29,95.02,95.12,95.4,0.004408284556120634,95.09,95.4,17.51,10.2,0.9563513994216919
0.5,95.29,95.02,95.1,95.4,0.004419560544192791,95.1,95.4,16.73,10.19,0.9564302563667297
