Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,1.08,1.05,1.0,70.53,0.6672205924987793,71.33,71.43,1.0,1.0,0.9628886580467224
0.9,1.08,1.16,1.0,70.53,0.6673275828361511,71.12,71.43,1.0,1.0,0.9628972411155701
0.9,1.08,1.68,1.0,70.53,0.6673110723495483,71.21,71.43,1.0,1.0,0.9629024863243103
0.9,1.08,1.02,1.0,70.52,0.6673355102539062,71.15,71.43,1.0,1.0,0.962885856628418
0.9,1.08,1.0,1.0,70.53,0.6674277782440186,70.91,71.43,1.0,1.0,0.9628718495368958
0.9,1.08,1.19,1.0,70.52,0.6673691272735596,71.05,71.43,1.0,1.0,0.9628681540489197
0.9,1.08,1.13,1.0,70.54,0.6672981977462769,71.21,71.43,1.0,1.0,0.9629125595092773
0.9,1.08,1.18,1.0,70.52,0.6672500967979431,71.11,71.43,1.0,1.0,0.9629271626472473
0.9,1.08,1.08,1.0,70.54,0.6672731637954712,70.82,71.43,1.0,1.0,0.9628872871398926
0.9,1.08,1.49,1.0,70.52,0.6673316359519958,70.93,71.43,1.0,1.0,0.9628984332084656
