Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,4.33,2.17,5.88,70.06,0.7708344459533691,76.33,76.95,1.0,1.0,0.9900882840156555
0.95,4.33,3.04,7.91,70.06,0.7707430124282837,76.01,76.95,1.01,1.0,0.990078330039978
0.95,4.33,2.86,2.0,70.03,0.7708948850631714,76.27,76.95,1.0,1.0,0.9900915026664734
0.95,4.33,3.4,5.55,69.94,0.7709277868270874,76.54,76.95,1.0,1.0,0.9900942444801331
0.95,4.33,2.34,4.32,69.98,0.7710390090942383,75.8,76.95,1.3,1.0,0.9900826811790466
0.95,4.33,3.79,5.78,70.05,0.7708932757377625,76.17,76.95,1.0,1.0,0.9900903701782227
0.95,4.33,2.68,3.03,69.97,0.7709417343139648,75.87,76.95,1.0,1.0,0.9900947213172913
0.95,4.33,2.24,3.96,69.98,0.7709200978279114,76.11,76.95,1.0,1.0,0.9900725483894348
0.95,4.33,2.81,2.63,70.01,0.770919680595398,76.23,76.95,1.0,1.0,0.9900720119476318
0.95,4.33,2.04,4.0,69.97,0.7709407806396484,76.6,76.95,1.0,1.0,0.9900846481323242
