Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,71.13,70.51,1.0,71.43,0.01646856591105461,70.84,71.43,1.0,1.0,0.9409734606742859
0.6,71.13,70.58,1.0,71.43,0.016439441591501236,71.09,71.43,1.0,1.0,0.9409871697425842
0.6,71.13,70.31,1.0,71.43,0.01644904911518097,70.94,71.43,1.0,1.0,0.9409981369972229
0.6,71.13,70.9,1.0,71.43,0.016405588015913963,71.31,71.43,1.0,1.0,0.9410091042518616
0.6,71.13,70.64,1.0,71.43,0.016456417739391327,71.18,71.43,1.0,1.0,0.9410110116004944
0.6,71.13,70.86,1.0,71.43,0.016422614455223083,71.24,71.43,1.0,1.0,0.9409977197647095
0.6,71.13,70.2,1.0,71.43,0.01647508703172207,70.67,71.43,1.0,1.0,0.9410130977630615
0.6,71.13,70.44,1.0,71.43,0.01647404208779335,70.92,71.43,1.0,1.0,0.9410200715065002
0.6,71.13,70.79,1.0,71.43,0.016449149698019028,71.4,71.43,1.0,1.0,0.9410063028335571
0.6,71.13,70.33,1.0,71.43,0.016470009461045265,71.08,71.43,1.0,1.0,0.940987765789032
