Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,47.34,47.87,1.0,66.26,0.843311607837677,71.46,71.43,1.0,24.65,0.9274702072143555
0.9,47.34,48.01,1.0,66.23,0.8433060050010681,71.51,71.43,1.0,24.6,0.9274751543998718
0.9,47.34,47.79,1.0,66.27,0.8433157801628113,71.42,71.43,1.0,24.62,0.9274671077728271
0.9,47.34,47.61,1.0,66.21,0.8432886600494385,71.48,71.43,1.0,24.63,0.9274712800979614
0.9,47.34,48.09,1.0,66.17,0.8433698415756226,71.54,71.43,1.0,24.63,0.9274846315383911
0.9,47.34,47.9,1.0,66.24,0.8433130979537964,71.44,71.43,1.0,24.66,0.9274516701698303
0.9,47.34,48.08,1.0,66.23,0.8433043956756592,71.48,71.43,1.0,24.63,0.9274647831916809
0.9,47.34,47.65,1.0,66.18,0.8432831168174744,71.53,71.43,1.0,24.63,0.9274693727493286
0.9,47.34,47.77,1.0,66.21,0.8432906866073608,71.49,71.43,1.0,24.61,0.927460253238678
0.9,47.34,47.58,1.0,66.22,0.8433008193969727,71.51,71.43,1.0,24.66,0.9274827241897583
