Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,67.37,67.59,68.7,76.19,0.5517131090164185,76.97,76.95,2.1,2.64,0.9301548600196838
0.8,67.37,66.53,68.05,76.21,0.5517433285713196,76.84,76.95,2.9,2.66,0.9301690459251404
0.8,67.37,67.26,69.0,76.2,0.5517613291740417,76.97,76.95,1.72,2.65,0.9301334023475647
0.8,67.37,66.01,68.32,76.27,0.5515798926353455,76.87,76.95,2.17,2.64,0.9301152229309082
0.8,67.37,67.6,68.58,76.18,0.55183345079422,76.95,76.95,3.39,2.67,0.9301314949989319
0.8,67.37,67.33,68.11,76.2,0.5516857504844666,76.79,76.95,1.73,2.64,0.9302014708518982
0.8,67.37,67.15,68.32,76.22,0.551670253276825,76.78,76.95,1.7,2.66,0.9301676154136658
0.8,67.37,66.96,68.89,76.24,0.5516052842140198,77.01,76.95,2.82,2.66,0.9301809072494507
0.8,67.37,66.53,68.5,76.19,0.5517749190330505,76.95,76.95,1.53,2.68,0.9300826787948608
0.8,67.37,67.44,67.85,76.19,0.551694929599762,76.8,76.95,1.95,2.71,0.9301010966300964
