Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,76.1,74.24,72.4,76.96,0.01351980585604906,75.43,76.95,1.0,1.0,0.9841232895851135
0.6,76.1,74.35,72.15,76.95,0.013545830734074116,75.59,76.95,1.0,1.0,0.9842398166656494
0.6,76.1,74.19,71.72,76.95,0.013546810485422611,75.59,76.95,1.0,1.0,0.9841777682304382
0.6,76.1,74.02,72.53,76.95,0.013541998341679573,75.19,76.95,1.0,1.0,0.9841662645339966
0.6,76.1,74.34,72.36,76.95,0.013439146801829338,75.72,76.95,1.0,1.0,0.984163224697113
0.6,76.1,74.35,71.2,76.95,0.01352034043520689,75.51,76.95,1.0,1.0,0.9841686487197876
0.6,76.1,74.05,72.83,76.95,0.013550732284784317,75.17,76.95,1.0,1.0,0.9842029809951782
0.6,76.1,74.88,73.01,76.95,0.013530144467949867,75.84,76.95,1.0,1.0,0.9841878414154053
0.6,76.1,74.57,72.48,76.96,0.013493068516254425,75.59,76.95,1.0,1.0,0.9841663241386414
0.6,76.1,74.29,72.92,76.95,0.013431482017040253,75.14,76.95,1.04,1.0,0.9841771125793457
