Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,93.65,93.66,10.0,93.66,0.0024716423358768225,93.68,93.66,10.0,26.12,0.9317514896392822
0.5,93.65,93.57,10.0,93.66,0.0024578701704740524,93.61,93.66,10.0,26.15,0.9317964911460876
0.5,93.65,93.62,10.0,93.66,0.002470095409080386,93.63,93.66,10.0,26.14,0.9317809343338013
0.5,93.65,93.68,10.0,93.66,0.0024791271425783634,93.76,93.66,10.0,26.09,0.9318300485610962
0.5,93.65,93.6,10.0,93.66,0.002486961195245385,93.58,93.66,10.0,26.13,0.9317915439605713
0.5,93.65,93.63,10.0,93.66,0.002476732013747096,93.65,93.66,10.0,26.15,0.9317923188209534
0.5,93.65,93.72,10.0,93.66,0.0024649559054523706,93.71,93.66,10.0,26.15,0.9317781329154968
0.5,93.65,93.61,10.0,93.66,0.002458518836647272,93.62,93.66,10.0,26.12,0.931786835193634
0.5,93.65,93.7,10.0,93.66,0.0024793765041977167,93.74,93.66,10.0,26.15,0.9317926168441772
0.5,93.65,93.6,10.0,93.66,0.0024635586887598038,93.58,93.66,10.0,26.12,0.9317864179611206
