Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,4.33,3.03,5.43,33.97,0.873065173625946,76.75,76.95,1.0,1.0,0.9777042269706726
0.95,4.33,4.65,4.24,33.67,0.8729462623596191,76.85,76.95,1.0,1.0,0.9777049422264099
0.95,4.33,3.78,3.9,33.77,0.8729971647262573,76.52,76.95,1.0,1.0,0.9777260422706604
0.95,4.33,2.75,3.16,33.77,0.8729878664016724,76.91,76.95,1.0,1.0,0.9777191877365112
0.95,4.33,1.48,4.9,33.85,0.8730177283287048,76.82,76.95,1.0,1.0,0.9777020812034607
0.95,4.33,3.34,4.07,33.88,0.8731033802032471,76.54,76.95,1.0,1.01,0.9776995778083801
0.95,4.33,2.77,3.82,33.87,0.8730302453041077,76.8,76.95,1.0,1.01,0.9776954650878906
0.95,4.33,3.53,5.02,33.74,0.8729699850082397,76.87,76.95,1.0,1.01,0.9776831865310669
0.95,4.33,2.98,5.4,33.9,0.8730817437171936,76.84,76.95,1.0,1.0,0.9777247905731201
0.95,4.33,3.66,2.71,33.84,0.8730148077011108,76.93,76.95,1.0,1.01,0.9776903986930847
