Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,69.04,68.14,59.63,76.93,0.08368179202079773,76.42,76.93,1.56,1.72,0.9675207138061523
0.7,69.04,68.13,59.83,76.93,0.08372785896062851,76.38,76.93,1.61,1.71,0.9675158858299255
0.7,69.04,68.91,60.2,76.93,0.08360003679990768,76.43,76.93,1.0,1.72,0.9675202965736389
0.7,69.04,68.23,59.24,76.93,0.08362720906734467,76.52,76.93,1.0,1.68,0.9675613045692444
0.7,69.04,67.96,59.25,76.93,0.08355233073234558,76.09,76.93,1.34,1.69,0.9675069451332092
0.7,69.04,69.18,58.28,76.93,0.08363091945648193,76.49,76.93,1.0,1.69,0.9675567150115967
0.7,69.04,66.4,59.09,76.93,0.08353254199028015,76.43,76.93,1.07,1.71,0.9675250053405762
0.7,69.04,66.52,59.09,76.93,0.08359965682029724,75.86,76.93,1.0,1.73,0.9675325751304626
0.7,69.04,68.73,59.43,76.93,0.08354663103818893,76.63,76.93,1.0,1.73,0.9675266146659851
0.7,69.04,68.69,58.86,76.93,0.08357249200344086,76.79,76.93,1.0,1.68,0.9675530195236206
