Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,18.31,15.8,20.31,44.97,0.8554615378379822,76.99,76.95,8.12,8.31,0.9250505566596985
0.9,18.31,17.23,20.45,45.12,0.8554856181144714,76.89,76.95,8.2,8.31,0.9250510931015015
0.9,18.31,17.32,20.5,45.11,0.8554788827896118,76.98,76.95,7.14,8.32,0.9250359535217285
0.9,18.31,17.03,19.74,45.06,0.8554517030715942,77.04,76.95,7.51,8.27,0.9250302314758301
0.9,18.31,17.39,20.38,45.07,0.8554528951644897,77.03,76.95,7.48,8.3,0.9250566363334656
0.9,18.31,17.64,20.88,45.06,0.8554446697235107,76.98,76.95,7.42,8.32,0.9250884056091309
0.9,18.31,17.46,20.68,45.05,0.855456531047821,77.08,76.95,7.84,8.29,0.9250694513320923
0.9,18.31,16.43,20.92,45.12,0.8554678559303284,76.88,76.95,7.4,8.31,0.9250717759132385
0.9,18.31,17.05,20.13,44.98,0.8554613590240479,77.0,76.95,8.58,8.32,0.9250338673591614
0.9,18.31,20.02,19.98,45.14,0.8554792404174805,76.94,76.95,7.79,8.35,0.9250606894493103
