Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,73.49,73.79,74.37,76.3,0.5818639993667603,77.03,76.95,69.26,68.49,0.7850820422172546
0.7,73.49,73.64,74.29,76.31,0.5818428993225098,76.89,76.95,68.85,68.49,0.7851372361183167
0.7,73.49,73.78,74.39,76.29,0.5818668007850647,77.04,76.95,69.3,68.53,0.7850385904312134
0.7,73.49,73.64,74.18,76.29,0.581806480884552,76.94,76.95,68.88,68.49,0.7851205468177795
0.7,73.49,73.5,74.22,76.32,0.5818366408348083,76.96,76.95,69.25,68.52,0.7850632667541504
0.7,73.49,73.65,74.03,76.3,0.5818603038787842,76.98,76.95,69.01,68.5,0.7851276993751526
0.7,73.49,73.7,74.21,76.31,0.5819721221923828,76.9,76.95,68.94,68.45,0.7851036190986633
0.7,73.49,73.95,74.06,76.3,0.5818560719490051,76.92,76.95,68.87,68.46,0.7850891947746277
0.7,73.49,73.57,74.21,76.31,0.5818498730659485,76.96,76.95,69.27,68.47,0.7851181626319885
0.7,73.49,73.75,74.23,76.28,0.5818707346916199,77.0,76.95,68.52,68.5,0.7851217985153198
