Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,94.22,94.1,94.2,95.19,0.6656380295753479,95.38,95.4,88.51,88.44,0.8734102845191956
0.8,94.22,94.09,94.17,95.17,0.6655946373939514,95.43,95.4,88.47,88.44,0.8733735084533691
0.8,94.22,94.08,94.24,95.19,0.6656824350357056,95.38,95.4,88.54,88.4,0.8733626008033752
0.8,94.22,94.2,94.2,95.19,0.6656708121299744,95.34,95.4,88.83,88.4,0.8733364343643188
0.8,94.22,94.09,94.15,95.18,0.665581464767456,95.37,95.4,88.42,88.45,0.8733698129653931
0.8,94.22,94.09,94.21,95.18,0.6656543612480164,95.37,95.4,88.52,88.45,0.8733269572257996
0.8,94.22,94.15,94.19,95.19,0.6656335592269897,95.41,95.4,88.81,88.44,0.8733729720115662
0.8,94.22,94.2,94.22,95.18,0.6655879020690918,95.4,95.4,88.71,88.38,0.8733485341072083
0.8,94.22,94.11,94.15,95.17,0.6655853986740112,95.34,95.4,88.55,88.39,0.8733622431755066
0.8,94.22,94.23,94.1,95.17,0.6656003594398499,95.39,95.4,88.17,88.45,0.8733277916908264
