Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,21.1,21.46,19.38,76.12,0.8294818997383118,95.28,95.4,10.0,12.19,0.988927960395813
0.95,21.1,22.48,16.62,76.27,0.8293572664260864,95.2,95.4,10.0,11.88,0.9889516830444336
0.95,21.1,20.48,18.98,76.16,0.8294251561164856,95.21,95.4,10.0,12.03,0.9889360070228577
0.95,21.1,21.63,20.39,76.15,0.8294205069541931,95.3,95.4,10.0,12.04,0.9889535307884216
0.95,21.1,19.9,17.38,76.27,0.8292805552482605,95.32,95.4,10.0,12.2,0.9889256358146667
0.95,21.1,15.41,21.11,76.26,0.829361617565155,95.23,95.4,10.0,12.02,0.9889697432518005
0.95,21.1,17.23,19.11,76.27,0.8293513059616089,95.25,95.4,10.0,12.02,0.9889515042304993
0.95,21.1,21.64,20.0,76.15,0.82944655418396,95.28,95.4,10.0,12.2,0.9889256954193115
0.95,21.1,15.95,19.97,76.16,0.8294249773025513,95.22,95.4,10.0,12.22,0.9889292120933533
0.95,21.1,20.44,23.14,76.23,0.8293637633323669,95.19,95.4,10.0,12.03,0.9889343976974487
