Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,95.17,95.22,95.18,95.4,0.0027426262386143208,95.26,95.4,10.08,26.4,0.9627202153205872
0.5,95.17,95.04,95.1,95.4,0.0027581085450947285,95.09,95.4,12.1,25.9,0.9626612663269043
0.5,95.17,95.12,95.13,95.4,0.002755155321210623,95.13,95.4,15.66,26.2,0.962678074836731
0.5,95.17,95.14,94.87,95.4,0.0027827194426208735,95.17,95.4,17.75,26.59,0.9627426266670227
0.5,95.17,95.18,95.13,95.4,0.002769653219729662,95.14,95.4,17.43,26.34,0.9626891613006592
0.5,95.17,95.31,95.15,95.4,0.00275247055105865,95.3,95.4,12.7,26.26,0.9626820087432861
0.5,95.17,95.21,95.17,95.4,0.0027451319620013237,95.34,95.4,16.79,26.53,0.9627094268798828
0.5,95.17,95.07,95.12,95.4,0.0027352876495569944,95.14,95.4,12.36,26.35,0.9626884460449219
0.5,95.17,95.25,95.09,95.4,0.0027537234127521515,95.21,95.4,12.46,25.74,0.9626252055168152
0.5,95.17,95.21,94.99,95.4,0.0027398518286645412,95.16,95.4,16.32,25.83,0.9626448154449463
