Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,70.25,70.39,70.48,75.59,0.56301349401474,76.87,76.93,56.79,55.89,0.7878466844558716
0.7,70.25,70.27,70.67,75.62,0.5629883408546448,76.82,76.93,57.68,55.88,0.7878516316413879
0.7,70.25,70.56,70.41,75.63,0.5630490779876709,76.89,76.93,56.54,55.83,0.7878326773643494
0.7,70.25,70.41,70.82,75.61,0.5630246996879578,76.94,76.93,57.32,55.82,0.7878365516662598
0.7,70.25,70.41,70.4,75.6,0.563033938407898,76.89,76.93,57.07,55.9,0.7878113389015198
0.7,70.25,70.55,70.5,75.61,0.5630276203155518,76.82,76.93,57.54,55.88,0.7878733277320862
0.7,70.25,70.39,70.47,75.6,0.5629831552505493,76.96,76.93,58.24,55.87,0.787830114364624
0.7,70.25,70.32,70.64,75.61,0.562980592250824,76.99,76.93,57.02,55.89,0.7878907322883606
0.7,70.25,70.27,70.56,75.59,0.5629985332489014,76.97,76.93,56.6,55.83,0.7878335118293762
0.7,70.25,70.78,70.53,75.63,0.5629655718803406,77.0,76.93,57.13,55.84,0.7878397703170776
