Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,94.87,95.22,94.87,95.4,0.10097305476665497,95.35,95.4,11.31,24.92,0.9569320678710938
0.7,94.87,95.12,95.08,95.4,0.10096079111099243,95.34,95.4,18.01,24.85,0.9569348096847534
0.7,94.87,95.11,95.1,95.4,0.10086189955472946,95.39,95.4,18.04,24.77,0.9569559693336487
0.7,94.87,95.1,94.87,95.4,0.10107820481061935,95.33,95.4,11.17,24.91,0.9569287300109863
0.7,94.87,94.89,95.09,95.4,0.10093707591295242,95.21,95.4,18.16,25.07,0.9569724202156067
0.7,94.87,95.12,95.18,95.4,0.10084981471300125,95.23,95.4,16.41,24.58,0.9568954706192017
0.7,94.87,95.02,94.91,95.4,0.10089492052793503,95.3,95.4,12.8,24.78,0.9569576382637024
0.7,94.87,95.15,94.97,95.4,0.10094521939754486,95.34,95.4,16.77,24.82,0.956951379776001
0.7,94.87,94.98,94.79,95.4,0.10093796998262405,95.29,95.4,12.82,24.95,0.9569263458251953
0.7,94.87,95.05,94.99,95.4,0.10092561691999435,95.2,95.4,20.13,25.11,0.9570045471191406
