Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,93.56,91.33,10.0,93.66,0.1481969952583313,93.39,93.66,10.0,13.74,0.9902233481407166
0.8,93.56,91.05,10.0,93.66,0.1483614146709442,93.54,93.66,10.0,13.65,0.9902066588401794
0.8,93.56,91.55,10.0,93.66,0.1483277827501297,93.5,93.66,10.0,13.55,0.9901884198188782
0.8,93.56,92.09,10.0,93.66,0.14826355874538422,93.55,93.66,10.0,13.65,0.9902236461639404
0.8,93.56,91.81,10.0,93.66,0.1482362598180771,93.52,93.66,10.0,13.66,0.9902148246765137
0.8,93.56,90.91,10.0,93.66,0.14830218255519867,93.45,93.66,10.0,13.65,0.9902175664901733
0.8,93.56,91.27,10.0,93.66,0.1482160985469818,93.36,93.66,10.0,13.76,0.990222156047821
0.8,93.56,89.87,10.0,93.66,0.148360013961792,93.54,93.66,10.0,13.74,0.9902219176292419
0.8,93.56,91.82,10.0,93.66,0.14826810359954834,93.48,93.66,10.0,13.63,0.9902109503746033
0.8,93.56,90.84,10.0,93.66,0.14840900897979736,93.43,93.66,10.0,13.64,0.9902070760726929
