Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,70.25,68.98,69.01,76.94,0.21430808305740356,76.66,76.93,1.69,1.16,0.9475564360618591
0.7,70.25,69.44,69.76,76.95,0.21424585580825806,76.68,76.93,1.41,1.16,0.9475598335266113
0.7,70.25,69.08,69.51,76.95,0.2142864316701889,76.71,76.93,1.01,1.18,0.9474753737449646
0.7,70.25,69.34,69.61,76.95,0.21423926949501038,76.81,76.93,1.65,1.17,0.9475100040435791
0.7,70.25,70.28,69.51,76.95,0.21420758962631226,76.68,76.93,1.52,1.17,0.9475074410438538
0.7,70.25,69.42,69.7,76.94,0.2142053097486496,76.39,76.93,2.34,1.18,0.9475204944610596
0.7,70.25,69.22,69.84,76.95,0.21424716711044312,76.63,76.93,1.04,1.18,0.9474995732307434
0.7,70.25,69.31,69.89,76.93,0.21417468786239624,76.53,76.93,1.51,1.18,0.9475383758544922
0.7,70.25,69.05,69.06,76.95,0.21426066756248474,76.47,76.93,1.25,1.18,0.9475356936454773
0.7,70.25,69.95,69.58,76.95,0.2142426073551178,76.93,76.93,1.1,1.18,0.9474990367889404
