Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,95.0,94.69,94.53,95.1,0.02922697179019451,94.85,95.1,10.0,15.66,0.9772847294807434
0.6,95.0,94.85,94.59,95.1,0.029198529198765755,95.05,95.1,10.0,15.83,0.9773252010345459
0.6,95.0,94.78,94.65,95.1,0.02922539971768856,94.86,95.1,10.0,15.67,0.9773105978965759
0.6,95.0,94.52,94.52,95.1,0.029161710292100906,94.65,95.1,10.0,15.71,0.9773046374320984
0.6,95.0,94.62,94.31,95.1,0.0291995070874691,94.83,95.1,10.0,15.73,0.9772946238517761
0.6,95.0,94.62,94.4,95.1,0.029186028987169266,94.81,95.1,10.0,15.65,0.9772850871086121
0.6,95.0,94.7,94.19,95.1,0.02920346148312092,94.79,95.1,10.0,15.71,0.9772833585739136
0.6,95.0,94.92,94.31,95.1,0.029222210869193077,94.94,95.1,10.0,15.83,0.9772803783416748
0.6,95.0,94.81,94.39,95.1,0.029221614822745323,94.81,95.1,10.0,15.72,0.9772679209709167
0.6,95.0,94.57,94.42,95.1,0.029178930446505547,94.66,95.1,10.0,15.83,0.9773252010345459
