Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,74.6,73.0,73.67,76.91,0.058705177158117294,76.0,76.93,1.0,1.0,0.9623656272888184
0.6,74.6,72.97,73.05,76.91,0.05867716670036316,76.07,76.93,1.34,1.0,0.9623863697052002
0.6,74.6,72.67,72.77,76.91,0.05868522450327873,75.92,76.93,1.0,1.0,0.9623928070068359
0.6,74.6,73.43,73.59,76.91,0.05868568643927574,76.46,76.93,1.0,1.0,0.9624426960945129
0.6,74.6,72.95,73.85,76.91,0.05877145007252693,75.84,76.93,1.0,1.0,0.9623406529426575
0.6,74.6,73.42,73.13,76.91,0.05873044580221176,76.29,76.93,1.03,1.0,0.9624409675598145
0.6,74.6,73.26,73.65,76.91,0.05876123905181885,76.14,76.93,1.0,1.0,0.9623867273330688
0.6,74.6,73.51,73.39,76.91,0.05867699533700943,76.37,76.93,1.48,1.0,0.9623780250549316
0.6,74.6,72.76,74.25,76.9,0.058744240552186966,75.97,76.93,1.13,1.0,0.962327778339386
0.6,74.6,73.46,74.04,76.91,0.058694545179605484,75.97,76.93,1.0,1.0,0.9623812437057495
