Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,1.02,1.0,1.0,65.96,0.7399091720581055,76.27,76.93,1.0,1.0,0.9862027168273926
0.95,1.02,1.0,1.0,65.92,0.7399773001670837,76.28,76.93,1.0,1.0,0.98619544506073
0.95,1.02,1.16,1.08,65.94,0.7398517727851868,75.95,76.93,1.0,1.0,0.9861878752708435
0.95,1.02,1.33,1.0,65.93,0.7399288415908813,76.47,76.93,1.0,1.0,0.9861804246902466
0.95,1.02,1.06,1.01,65.9,0.7399393320083618,75.64,76.93,1.14,1.0,0.9861907362937927
0.95,1.02,1.58,1.0,65.96,0.7398563027381897,76.16,76.93,1.0,1.0,0.9862004518508911
0.95,1.02,1.07,1.0,65.91,0.7399221062660217,76.24,76.93,1.0,1.0,0.9861863255500793
0.95,1.02,1.0,1.0,65.9,0.7399216890335083,76.31,76.93,1.0,1.0,0.9861998558044434
0.95,1.02,1.67,1.0,65.91,0.739951491355896,76.37,76.93,1.0,1.0,0.9861953258514404
0.95,1.02,1.0,1.0,65.9,0.7399683594703674,76.63,76.93,1.0,1.0,0.9861963987350464
