Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,88.87,88.83,10.0,93.47,0.8678574562072754,93.68,93.66,10.0,56.45,0.9708328247070312
0.95,88.87,88.74,10.0,93.46,0.8678121566772461,93.65,93.66,10.0,56.68,0.9708162546157837
0.95,88.87,88.87,10.0,93.44,0.8678731322288513,93.62,93.66,10.0,56.56,0.9708415865898132
0.95,88.87,88.95,10.0,93.44,0.8678653240203857,93.65,93.66,10.0,56.5,0.9708356261253357
0.95,88.87,88.8,10.0,93.43,0.8678684234619141,93.65,93.66,10.0,56.7,0.9708516597747803
0.95,88.87,89.15,10.0,93.46,0.8678989410400391,93.65,93.66,10.0,56.47,0.9708332419395447
0.95,88.87,88.82,10.0,93.46,0.8678753972053528,93.6,93.66,10.0,56.52,0.9708291292190552
0.95,88.87,88.75,10.0,93.46,0.8678954839706421,93.6,93.66,10.0,56.6,0.970827043056488
0.95,88.87,88.66,10.0,93.44,0.8678683042526245,93.67,93.66,10.0,56.62,0.9708240628242493
0.95,88.87,88.42,10.0,93.46,0.8678765296936035,93.67,93.66,10.0,56.63,0.9708430171012878
