Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,80.56,35.09,10.0,93.65,0.45237207412719727,93.59,93.66,10.0,10.0,0.9891382455825806
0.9,80.56,40.75,10.0,93.65,0.4523276090621948,93.47,93.66,10.0,10.0,0.9891608953475952
0.9,80.56,40.38,10.0,93.65,0.45235493779182434,93.71,93.66,10.0,10.0,0.9891608953475952
0.9,80.56,35.62,10.0,93.65,0.4521651268005371,93.61,93.66,10.0,10.0,0.9891349077224731
0.9,80.56,41.47,10.0,93.65,0.4523446261882782,93.44,93.66,10.0,10.0,0.9891510009765625
0.9,80.56,43.11,10.0,93.65,0.45227599143981934,93.53,93.66,10.0,10.0,0.9891545176506042
0.9,80.56,38.69,10.0,93.65,0.4521770477294922,93.57,93.66,10.0,10.0,0.9891507029533386
0.9,80.56,34.6,10.0,93.65,0.45235565304756165,93.59,93.66,10.0,10.0,0.989159882068634
0.9,80.56,39.41,10.0,93.65,0.45225828886032104,93.66,93.66,10.0,10.0,0.9891437292098999
0.9,80.56,36.59,10.0,93.65,0.45214730501174927,93.73,93.66,10.0,10.0,0.9891566634178162
