Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,94.96,94.89,94.89,95.1,0.02946731261909008,94.99,95.1,63.64,71.28,0.9180751442909241
0.6,94.96,94.96,94.95,95.1,0.02946888469159603,95.02,95.1,64.74,71.46,0.918045163154602
0.6,94.96,94.96,94.92,95.1,0.029395248740911484,95.09,95.1,66.52,71.43,0.9180564284324646
0.6,94.96,94.96,94.78,95.1,0.029444821178913116,95.08,95.1,67.01,71.52,0.9179908633232117
0.6,94.96,95.0,94.88,95.1,0.029462549835443497,95.09,95.1,67.61,71.45,0.9180267453193665
0.6,94.96,94.99,94.8,95.1,0.029512207955121994,95.0,95.1,68.27,71.55,0.9180078506469727
0.6,94.96,95.01,94.91,95.1,0.029451964423060417,95.06,95.1,66.25,71.57,0.9180110096931458
0.6,94.96,94.98,94.95,95.1,0.029482703655958176,95.09,95.1,58.35,71.43,0.9180572032928467
0.6,94.96,95.03,94.83,95.1,0.029450220987200737,95.14,95.1,68.67,71.54,0.9180002808570862
0.6,94.96,94.96,94.91,95.1,0.029473774135112762,95.0,95.1,65.44,71.43,0.9180161356925964
