Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,21.1,19.87,12.79,94.53,0.7304876446723938,95.16,95.4,10.0,10.0,0.9955239295959473
0.95,21.1,19.61,16.1,94.53,0.7304632067680359,95.07,95.4,10.0,9.99,0.9955407381057739
0.95,21.1,19.52,20.61,94.57,0.7303183078765869,95.12,95.4,10.0,10.0,0.9955176711082458
0.95,21.1,19.88,13.96,94.56,0.7303719520568848,95.3,95.4,10.0,10.0,0.9955487847328186
0.95,21.1,18.36,23.73,94.57,0.7303394675254822,95.25,95.4,10.0,10.0,0.9955325126647949
0.95,21.1,17.96,14.56,94.57,0.730337917804718,95.14,95.4,10.0,10.0,0.9955254197120667
0.95,21.1,18.96,12.29,94.56,0.730265736579895,95.3,95.4,10.0,10.0,0.9955329298973083
0.95,21.1,19.21,18.17,94.56,0.7302888631820679,95.32,95.4,10.0,10.0,0.9955263137817383
0.95,21.1,16.75,12.81,94.56,0.7303027510643005,95.15,95.4,10.0,10.0,0.9955199956893921
0.95,21.1,17.88,12.44,94.56,0.7302945852279663,95.1,95.4,10.0,9.99,0.9955390095710754
