Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,47.34,48.2,1.0,71.26,0.6494789123535156,71.42,71.43,1.0,2.21,0.9613341689109802
0.9,47.34,48.18,1.0,71.21,0.6495567560195923,71.22,71.43,1.0,2.22,0.9613471627235413
0.9,47.34,48.14,1.0,71.25,0.6496649384498596,71.36,71.43,1.0,2.24,0.9613455533981323
0.9,47.34,48.15,1.0,71.23,0.6495105028152466,71.47,71.43,1.0,2.23,0.9613354206085205
0.9,47.34,48.71,1.0,71.23,0.6495201587677002,71.33,71.43,1.0,2.24,0.9613407850265503
0.9,47.34,47.36,1.0,71.27,0.6494672298431396,71.39,71.43,1.0,2.22,0.9613329768180847
0.9,47.34,48.13,1.0,71.23,0.6496853232383728,71.36,71.43,1.0,2.24,0.9613489508628845
0.9,47.34,46.87,1.0,71.26,0.6494486927986145,71.44,71.43,1.0,2.23,0.9613429307937622
0.9,47.34,47.5,1.0,71.23,0.649412989616394,71.26,71.43,1.0,2.23,0.9613399505615234
0.9,47.34,47.92,1.0,71.24,0.6494890451431274,71.32,71.43,1.0,2.23,0.9613270163536072
