Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,12.7,14.88,10.0,62.64,0.9089305400848389,93.63,93.66,10.0,10.0,0.9693948030471802
0.95,12.7,13.76,10.0,62.38,0.9090000987052917,93.65,93.66,10.0,10.0,0.9693820476531982
0.95,12.7,14.51,10.0,62.59,0.9089641571044922,93.69,93.66,10.0,10.0,0.9693867564201355
0.95,12.7,13.01,10.0,62.58,0.9089444875717163,93.59,93.66,10.0,10.0,0.9693910479545593
0.95,12.7,17.01,10.0,62.56,0.9089487791061401,93.47,93.66,10.0,10.0,0.9693843722343445
0.95,12.7,16.0,10.0,62.78,0.9088865518569946,93.64,93.66,10.0,10.0,0.9693827629089355
0.95,12.7,14.45,10.0,62.78,0.9088913202285767,93.64,93.66,10.0,10.0,0.969404935836792
0.95,12.7,14.92,10.0,62.58,0.9089627861976624,93.68,93.66,10.0,10.0,0.9693731665611267
0.95,12.7,18.89,10.0,62.69,0.9089160561561584,93.7,93.66,10.0,10.0,0.9693911671638489
0.95,12.7,15.32,10.0,62.64,0.9089304208755493,93.61,93.66,10.0,10.0,0.9693795442581177
