Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,71.27,70.15,1.0,71.43,0.01724843494594097,70.63,71.43,1.0,5.76,0.9507078528404236
0.6,71.27,70.49,1.0,71.43,0.017244551330804825,71.03,71.43,1.0,5.83,0.9507430791854858
0.6,71.27,70.84,1.0,71.43,0.017208507284522057,71.15,71.43,1.0,5.81,0.9507116675376892
0.6,71.27,70.83,1.0,71.43,0.017282187938690186,71.1,71.43,1.0,5.79,0.9507522583007812
0.6,71.27,70.57,1.0,71.43,0.017226580530405045,70.96,71.43,1.0,5.81,0.9507114291191101
0.6,71.27,70.69,1.0,71.43,0.017209554091095924,70.9,71.43,1.0,5.76,0.9507076740264893
0.6,71.27,70.09,1.0,71.43,0.017269443720579147,70.93,71.43,1.0,5.81,0.9507500529289246
0.6,71.27,70.65,1.0,71.43,0.017174256965517998,71.21,71.43,1.0,5.81,0.9507111310958862
0.6,71.27,71.09,1.0,71.43,0.01719645969569683,71.0,71.43,1.0,5.8,0.9507108330726624
0.6,71.27,70.11,1.0,71.43,0.017234893515706062,70.68,71.43,1.0,5.81,0.950744092464447
