Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,4.33,2.71,3.0,71.41,0.7544633150100708,75.62,76.95,1.0,1.0,0.9911366701126099
0.95,4.33,2.03,2.74,71.41,0.75449138879776,76.05,76.95,1.59,1.0,0.9911177158355713
0.95,4.33,2.31,4.53,71.5,0.7543920278549194,75.96,76.95,1.08,1.0,0.9911400675773621
0.95,4.33,4.56,2.94,71.49,0.7544154524803162,75.81,76.95,1.35,1.0,0.9911373853683472
0.95,4.33,2.55,4.57,71.39,0.7543575763702393,75.96,76.95,1.0,1.0,0.9911295771598816
0.95,4.33,2.8,3.15,71.37,0.7543468475341797,76.27,76.95,1.05,1.0,0.9911313056945801
0.95,4.33,3.3,2.08,71.39,0.754274845123291,76.12,76.95,1.43,1.0,0.9911201000213623
0.95,4.33,3.65,4.08,71.47,0.7544073462486267,76.26,76.95,1.05,1.0,0.991142749786377
0.95,4.33,1.84,2.75,71.41,0.7544691562652588,76.24,76.95,1.0,1.0,0.9911472797393799
0.95,4.33,1.62,2.94,71.45,0.7544062733650208,76.03,76.95,1.17,1.0,0.991142988204956
