Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,71.27,71.23,1.0,71.51,0.22418634593486786,71.47,71.43,1.0,69.52,0.7867944836616516
0.6,71.27,71.28,1.0,71.51,0.22420017421245575,71.55,71.43,1.0,69.54,0.7867467999458313
0.6,71.27,71.09,1.0,71.51,0.22415697574615479,71.44,71.43,1.0,69.51,0.7867869138717651
0.6,71.27,71.14,1.0,71.51,0.22424229979515076,71.42,71.43,1.0,69.49,0.7868148684501648
0.6,71.27,71.36,1.0,71.51,0.2242739051580429,71.41,71.43,1.0,69.54,0.7867416143417358
0.6,71.27,71.31,1.0,71.51,0.2241639345884323,71.37,71.43,1.0,69.49,0.786774754524231
0.6,71.27,71.36,1.0,71.51,0.22420720756053925,71.51,71.43,1.0,69.53,0.7867644429206848
0.6,71.27,71.31,1.0,71.51,0.2242015302181244,71.38,71.43,1.0,69.49,0.7867748141288757
0.6,71.27,71.24,1.0,71.51,0.22424837946891785,71.5,71.43,1.0,69.55,0.7867365479469299
0.6,71.27,71.36,1.0,71.51,0.22423921525478363,71.48,71.43,1.0,69.53,0.7867442965507507
