Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,94.2,94.05,84.99,95.1,0.160777747631073,94.81,95.1,10.0,10.0,0.9895644783973694
0.8,94.2,93.57,84.89,95.1,0.16068318486213684,94.9,95.1,10.0,10.0,0.9895774722099304
0.8,94.2,93.85,85.13,95.1,0.16076430678367615,94.95,95.1,10.0,10.0,0.9895581007003784
0.8,94.2,93.66,84.61,95.1,0.16087761521339417,94.93,95.1,10.0,10.0,0.989572286605835
0.8,94.2,93.33,85.27,95.1,0.16079674661159515,94.96,95.1,10.0,10.0,0.9895690083503723
0.8,94.2,93.72,85.88,95.1,0.16086949408054352,94.81,95.1,10.0,10.0,0.9895449876785278
0.8,94.2,93.32,83.75,95.1,0.1608521044254303,94.71,95.1,10.0,10.0,0.9895562529563904
0.8,94.2,93.9,85.46,95.1,0.16076219081878662,94.98,95.1,10.0,10.0,0.9895506501197815
0.8,94.2,94.04,85.41,95.1,0.16071461141109467,94.95,95.1,10.0,10.0,0.9895513653755188
0.8,94.2,93.3,86.17,95.1,0.160756915807724,94.71,95.1,10.0,10.0,0.9895722270011902
