Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,1.0,1.0,1.0,24.1,0.8205265402793884,70.8,71.43,1.0,1.0,0.9847455024719238
0.95,1.0,1.0,1.0,24.19,0.8204399943351746,71.19,71.43,1.0,1.0,0.9847779870033264
0.95,1.0,1.0,1.0,24.08,0.8205351233482361,70.84,71.43,1.0,1.0,0.9847800731658936
0.95,1.0,1.0,1.0,24.09,0.8205294609069824,70.62,71.43,1.0,1.0,0.9847750067710876
0.95,1.0,1.0,1.0,24.19,0.8204411268234253,70.61,71.43,1.0,1.0,0.9847514629364014
0.95,1.0,1.0,1.0,24.04,0.8205631971359253,71.3,71.43,1.0,1.0,0.9847550988197327
0.95,1.0,1.0,1.0,24.03,0.8205841183662415,70.65,71.43,1.0,1.0,0.9847606420516968
0.95,1.0,1.0,1.0,24.18,0.8204486966133118,70.89,71.43,1.0,1.0,0.9847627282142639
0.95,1.0,1.0,1.0,24.15,0.8205199241638184,70.75,71.43,1.0,1.0,0.9847673177719116
0.95,1.0,1.0,1.0,24.0,0.8205798268318176,70.94,71.43,1.0,1.0,0.984754204750061
