Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,13.22,21.89,20.87,94.38,0.7841111421585083,95.13,95.1,10.0,10.0,0.9903015494346619
0.95,13.22,21.51,23.73,94.35,0.7839273810386658,94.97,95.1,10.0,10.0,0.9902900457382202
0.95,13.22,20.41,26.03,94.39,0.7840506434440613,94.91,95.1,10.0,10.0,0.9902864694595337
0.95,13.22,18.51,19.83,94.39,0.7840217351913452,95.02,95.1,10.0,10.0,0.9902751445770264
0.95,13.22,10.8,21.82,94.38,0.784031093120575,95.03,95.1,10.0,10.0,0.9902873039245605
0.95,13.22,18.76,16.56,94.38,0.7839823961257935,94.95,95.1,10.0,10.0,0.9902762770652771
0.95,13.22,21.2,23.72,94.37,0.7839908003807068,94.94,95.1,10.0,10.0,0.9902960062026978
0.95,13.22,22.21,22.44,94.37,0.7839076519012451,94.99,95.1,10.0,10.0,0.9902932643890381
0.95,13.22,12.51,20.72,94.35,0.7839188575744629,95.04,95.1,10.0,10.0,0.9902867078781128
0.95,13.22,13.51,24.59,94.37,0.7839874029159546,95.01,95.1,10.0,10.0,0.9902796745300293
