Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,74.29,73.94,69.44,76.93,0.017411837354302406,76.46,76.93,1.06,1.7,0.9669227004051208
0.6,74.29,72.15,70.04,76.93,0.017387665808200836,76.47,76.93,1.0,1.7,0.9669241309165955
0.6,74.29,73.44,69.41,76.93,0.01738513447344303,76.12,76.93,1.2,1.7,0.9669153690338135
0.6,74.29,73.9,69.22,76.93,0.017415719106793404,76.32,76.93,1.51,1.71,0.9669435024261475
0.6,74.29,72.4,69.45,76.93,0.017420105636119843,76.25,76.93,1.0,1.72,0.9669361114501953
0.6,74.29,73.35,70.44,76.93,0.017428753897547722,76.6,76.93,1.0,1.68,0.9669629335403442
0.6,74.29,73.4,70.13,76.93,0.017390280961990356,76.5,76.93,1.51,1.7,0.9669327139854431
0.6,74.29,73.81,69.49,76.93,0.01742284744977951,76.62,76.93,1.04,1.7,0.966917872428894
0.6,74.29,72.93,69.88,76.93,0.017368430271744728,75.98,76.93,1.17,1.71,0.966937780380249
0.6,74.29,73.33,69.79,76.93,0.017403189092874527,75.81,76.93,1.05,1.69,0.966957688331604
