Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,93.26,65.96,10.0,93.65,0.42887136340141296,93.51,93.66,10.0,10.3,0.9921729564666748
0.9,93.26,69.62,10.0,93.65,0.4290049076080322,93.73,93.66,10.0,10.41,0.992180585861206
0.9,93.26,72.43,10.0,93.65,0.42875903844833374,93.6,93.66,10.0,11.0,0.9921841621398926
0.9,93.26,72.03,10.0,93.65,0.42900341749191284,93.55,93.66,10.0,10.33,0.9921603798866272
0.9,93.26,70.14,10.0,93.65,0.42886292934417725,93.5,93.66,10.0,10.35,0.9921659827232361
0.9,93.26,65.65,10.0,93.65,0.4287790060043335,93.54,93.66,10.0,10.35,0.9921711087226868
0.9,93.26,71.99,10.0,93.65,0.4286954402923584,93.6,93.66,10.0,10.36,0.9921735525131226
0.9,93.26,66.4,10.0,93.65,0.4289312958717346,93.58,93.66,10.0,10.35,0.9921765923500061
0.9,93.26,69.1,10.0,93.65,0.42884019017219543,93.59,93.66,10.0,10.52,0.9921873807907104
0.9,93.26,73.14,10.0,93.65,0.4288856089115143,93.62,93.66,10.0,10.38,0.9921696782112122
