Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,93.65,93.43,10.0,93.66,0.01115584746003151,93.53,93.66,10.0,10.0,0.9606279730796814
0.6,93.65,93.46,10.0,93.66,0.011104701086878777,93.55,93.66,10.0,10.0,0.9606521725654602
0.6,93.65,93.51,10.0,93.66,0.011159339919686317,93.66,93.66,10.0,10.0,0.9606204032897949
0.6,93.65,93.48,10.0,93.66,0.011163582094013691,93.59,93.66,10.0,10.0,0.9606113433837891
0.6,93.65,93.66,10.0,93.66,0.011138532310724258,93.66,93.66,10.0,10.0,0.9606229066848755
0.6,93.65,93.48,10.0,93.66,0.01114462036639452,93.58,93.66,10.0,10.0,0.9606119394302368
0.6,93.65,93.42,10.0,93.66,0.011118872091174126,93.56,93.66,10.0,10.0,0.9606199860572815
0.6,93.65,93.53,10.0,93.66,0.011094571091234684,93.56,93.66,10.0,10.0,0.9606189131736755
0.6,93.65,93.53,10.0,93.66,0.011149509809911251,93.54,93.66,10.0,10.0,0.9606314897537231
0.6,93.65,93.51,10.0,93.66,0.011152454651892185,93.58,93.66,10.0,10.0,0.9606174230575562
