Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.6,71.13,70.49,1.0,71.43,0.01357276737689972,71.1,71.43,1.0,1.0,0.9557967782020569
0.6,71.13,69.93,1.0,71.43,0.01355693582445383,70.46,71.43,1.0,1.0,0.9558273553848267
0.6,71.13,70.43,1.0,71.43,0.01350849587470293,71.07,71.43,1.0,1.0,0.955815315246582
0.6,71.13,70.13,1.0,71.43,0.013543494045734406,71.07,71.43,1.0,1.0,0.9558435678482056
0.6,71.13,69.55,1.0,71.43,0.013554297387599945,70.28,71.43,1.0,1.0,0.9558174014091492
0.6,71.13,70.07,1.0,71.43,0.013512578792870045,70.72,71.43,1.0,1.0,0.9558776617050171
0.6,71.13,70.29,1.0,71.43,0.013585163280367851,71.04,71.43,1.0,1.0,0.9558148980140686
0.6,71.13,70.18,1.0,71.43,0.01350625604391098,70.95,71.43,1.0,1.0,0.9558053612709045
0.6,71.13,69.95,1.0,71.43,0.013494854792952538,71.01,71.43,1.0,1.0,0.9558625221252441
0.6,71.13,70.44,1.0,71.43,0.01354842260479927,71.04,71.43,1.0,1.0,0.955835223197937
