Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,94.86,94.31,89.46,95.1,0.0368126705288887,94.85,95.1,10.0,10.0,0.9932914972305298
0.7,94.86,93.96,89.0,95.1,0.036788564175367355,94.7,95.1,10.0,10.0,0.9932835102081299
0.7,94.86,93.85,90.08,95.1,0.03676828369498253,94.54,95.1,10.0,10.0,0.9932841658592224
0.7,94.86,93.72,88.87,95.1,0.03669217973947525,94.63,95.1,10.0,10.0,0.9932846426963806
0.7,94.86,93.58,89.17,95.1,0.03670812398195267,94.62,95.1,10.0,10.0,0.9932860136032104
0.7,94.86,93.63,90.3,95.1,0.03674383834004402,94.61,95.1,10.0,10.0,0.9932799339294434
0.7,94.86,94.49,90.29,95.1,0.036700472235679626,94.84,95.1,10.0,10.0,0.993272602558136
0.7,94.86,94.43,89.59,95.1,0.03670935705304146,94.77,95.1,10.0,10.0,0.993291974067688
0.7,94.86,94.03,90.35,95.1,0.0367761068046093,94.54,95.1,10.0,10.0,0.9933054447174072
0.7,94.86,94.17,89.0,95.1,0.03675799444317818,94.85,95.1,10.0,10.0,0.9932923316955566
