Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,48.34,48.39,49.22,66.89,0.7218486666679382,76.91,76.93,21.04,26.67,0.8464722633361816
0.8,48.34,48.29,49.45,66.88,0.7218770980834961,76.89,76.93,21.35,26.7,0.8464527726173401
0.8,48.34,48.64,48.82,66.88,0.7218615412712097,76.94,76.93,20.5,26.63,0.8464419841766357
0.8,48.34,48.95,49.33,66.87,0.7218570709228516,76.91,76.93,19.67,26.74,0.8464645147323608
0.8,48.34,48.53,49.45,66.89,0.721906840801239,76.92,76.93,20.78,26.68,0.8464894890785217
0.8,48.34,48.82,49.42,66.89,0.7219258546829224,76.88,76.93,21.87,26.66,0.8464410901069641
0.8,48.34,47.65,49.03,66.85,0.7218647003173828,76.8,76.93,19.64,26.68,0.8464944362640381
0.8,48.34,48.53,48.6,66.89,0.7218395471572876,76.91,76.93,20.53,26.65,0.846444308757782
0.8,48.34,48.3,49.85,66.88,0.721846342086792,76.96,76.93,21.1,26.69,0.8464464545249939
0.8,48.34,47.83,49.18,66.89,0.7218953967094421,76.89,76.93,19.64,26.66,0.8464391231536865
