Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,22.45,20.77,10.78,94.88,0.7130749225616455,94.98,95.1,10.0,12.28,0.9949407577514648
0.95,22.45,23.71,10.74,94.88,0.7130103707313538,94.82,95.1,10.0,12.47,0.9949475526809692
0.95,22.45,19.75,10.9,94.88,0.7130924463272095,95.02,95.1,10.0,12.36,0.9949431419372559
0.95,22.45,24.48,10.16,94.88,0.7130044102668762,94.82,95.1,10.0,12.36,0.9949432015419006
0.95,22.45,19.2,11.37,94.88,0.713066041469574,94.87,95.1,10.0,12.28,0.9949399828910828
0.95,22.45,26.81,10.63,94.88,0.713003396987915,94.76,95.1,10.0,12.5,0.9949468374252319
0.95,22.45,18.92,10.59,94.88,0.7130778431892395,94.78,95.1,10.0,12.47,0.9949473738670349
0.95,22.45,26.65,10.41,94.88,0.7130846381187439,94.71,95.1,10.0,12.48,0.9949511289596558
0.95,22.45,18.11,10.12,94.88,0.7130565047264099,94.79,95.1,10.0,12.34,0.9949355721473694
0.95,22.45,17.42,11.05,94.88,0.7129823565483093,94.86,95.1,10.0,12.49,0.9949533939361572
