Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,70.25,68.95,68.63,76.87,0.16028541326522827,76.78,76.93,1.0,1.0,0.9669457077980042
0.7,70.25,67.96,67.43,76.87,0.16027136147022247,76.5,76.93,1.0,1.0,0.9669480919837952
0.7,70.25,68.86,67.23,76.88,0.16021567583084106,76.69,76.93,1.0,1.0,0.9669673442840576
0.7,70.25,68.63,67.46,76.87,0.16027364134788513,76.82,76.93,1.0,1.0,0.9669713973999023
0.7,70.25,68.91,67.56,76.86,0.16034948825836182,76.25,76.93,1.0,1.0,0.9669872522354126
0.7,70.25,69.95,68.28,76.87,0.16029852628707886,76.7,76.93,1.0,1.0,0.9669430255889893
0.7,70.25,67.71,67.63,76.87,0.16026481986045837,76.56,76.93,1.0,1.0,0.9669435024261475
0.7,70.25,68.31,67.33,76.86,0.16035096347332,76.41,76.93,1.0,1.0,0.9669644236564636
0.7,70.25,68.48,68.29,76.88,0.16021880507469177,76.49,76.93,1.08,1.0,0.9669223427772522
0.7,70.25,68.05,68.22,76.87,0.16028836369514465,76.21,76.93,1.0,1.0,0.9669667482376099
