Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,71.29,70.36,1.0,71.43,0.002305705565959215,70.45,71.43,1.0,5.12,0.9524261951446533
0.5,71.29,70.0,1.0,71.43,0.002310285810381174,70.29,71.43,1.0,5.13,0.9524116516113281
0.5,71.29,70.31,1.0,71.43,0.002296296413987875,70.56,71.43,1.0,5.11,0.9523795247077942
0.5,71.29,70.75,1.0,71.43,0.0023027684073895216,70.77,71.43,1.0,5.14,0.9524040818214417
0.5,71.29,70.45,1.0,71.43,0.0022967446129769087,70.71,71.43,1.0,5.13,0.9523507356643677
0.5,71.29,70.78,1.0,71.43,0.0022787724155932665,71.01,71.43,1.0,5.15,0.952377438545227
0.5,71.29,70.79,1.0,71.43,0.002296644961461425,70.68,71.43,1.0,5.14,0.9524182677268982
0.5,71.29,70.81,1.0,71.43,0.0023086927831172943,71.25,71.43,1.0,5.13,0.9523608684539795
0.5,71.29,70.79,1.0,71.43,0.002300577936694026,70.82,71.43,1.0,5.11,0.9523870944976807
0.5,71.29,70.46,1.0,71.43,0.0023062534164637327,70.6,71.43,1.0,5.18,0.9523366093635559
