Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,1.62,1.3,1.68,40.78,0.8728016018867493,76.95,76.95,1.0,1.0,0.9793277978897095
0.95,1.62,1.64,1.41,40.87,0.8726560473442078,76.97,76.95,1.0,1.0,0.9793644547462463
0.95,1.62,1.55,1.61,40.94,0.8726719617843628,76.81,76.95,1.0,1.0,0.9793366193771362
0.95,1.62,1.8,1.58,40.66,0.8728229999542236,76.73,76.95,1.0,1.0,0.979354977607727
0.95,1.62,1.81,1.75,40.86,0.8727497458457947,76.96,76.95,1.0,1.01,0.9793238043785095
0.95,1.62,2.05,1.69,40.82,0.8727957606315613,77.05,76.95,1.0,1.0,0.9793596267700195
0.95,1.62,1.22,1.68,40.83,0.8727905750274658,76.85,76.95,1.0,1.0,0.9793635606765747
0.95,1.62,1.43,1.94,40.79,0.8727630972862244,77.09,76.95,1.0,1.0,0.9793109893798828
0.95,1.62,1.89,2.03,40.66,0.8728088140487671,76.77,76.95,1.0,1.0,0.9793385863304138
0.95,1.62,1.7,1.69,40.81,0.8727947473526001,76.79,76.95,1.0,1.02,0.9793152213096619
