Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,6.27,6.27,1.0,26.06,0.925785481929779,71.36,71.43,1.0,2.8,0.9602629542350769
0.95,6.27,6.26,1.0,26.04,0.9257742166519165,71.49,71.43,1.0,2.81,0.9602618217468262
0.95,6.27,6.09,1.0,26.03,0.9257692694664001,71.46,71.43,1.0,2.81,0.9602548480033875
0.95,6.27,6.27,1.0,26.04,0.9257751107215881,71.46,71.43,1.0,2.8,0.9602481126785278
0.95,6.27,6.38,1.0,26.04,0.9257961511611938,71.56,71.43,1.0,2.81,0.9602562785148621
0.95,6.27,6.42,1.0,26.07,0.9257847666740417,71.43,71.43,1.0,2.78,0.9602640271186829
0.95,6.27,6.23,1.0,26.05,0.9257703423500061,71.4,71.43,1.0,2.81,0.9602430462837219
0.95,6.27,6.36,1.0,26.08,0.9257941246032715,71.42,71.43,1.0,2.8,0.9602457880973816
0.95,6.27,6.5,1.0,26.06,0.9257861971855164,71.44,71.43,1.0,2.8,0.9602510929107666
0.95,6.27,6.54,1.0,26.02,0.925769567489624,71.43,71.43,1.0,2.84,0.9602401256561279
