Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,93.56,92.4,10.0,93.66,0.15189485251903534,93.57,93.66,10.0,14.5,0.9869803190231323
0.8,93.56,92.53,10.0,93.66,0.1520402580499649,93.54,93.66,10.0,14.78,0.9869617223739624
0.8,93.56,92.58,10.0,93.66,0.1521029770374298,93.55,93.66,10.0,14.7,0.986957848072052
0.8,93.56,92.29,10.0,93.66,0.15197518467903137,93.45,93.66,10.0,14.61,0.9869794249534607
0.8,93.56,92.58,10.0,93.66,0.15207618474960327,93.52,93.66,10.0,14.65,0.9869877099990845
0.8,93.56,92.53,10.0,93.66,0.1519896537065506,93.51,93.66,10.0,14.71,0.9869579672813416
0.8,93.56,92.47,10.0,93.66,0.15197832882404327,93.47,93.66,10.0,14.68,0.9869779944419861
0.8,93.56,92.69,10.0,93.66,0.15203092992305756,93.47,93.66,10.0,14.64,0.9869711399078369
0.8,93.56,92.67,10.0,93.66,0.15195028483867645,93.53,93.66,10.0,14.56,0.9869760870933533
0.8,93.56,92.52,10.0,93.66,0.15200108289718628,93.52,93.66,10.0,14.73,0.9869621396064758
