Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,94.93,93.59,92.98,95.1,0.0902734249830246,94.81,95.1,10.0,10.6,0.9884319305419922
0.7,94.93,94.21,92.05,95.1,0.09022326022386551,95.04,95.1,10.0,10.51,0.9884059429168701
0.7,94.93,93.55,92.26,95.1,0.09021777659654617,94.75,95.1,10.0,10.52,0.9883974194526672
0.7,94.93,93.96,92.6,95.1,0.09020765125751495,94.88,95.1,10.0,10.61,0.9884292483329773
0.7,94.93,93.6,92.8,95.1,0.09024830162525177,94.77,95.1,10.0,10.52,0.9884125590324402
0.7,94.93,94.02,92.39,95.1,0.09017861634492874,94.87,95.1,10.0,10.51,0.9884108901023865
0.7,94.93,93.74,92.6,95.1,0.09018958359956741,94.48,95.1,10.0,10.5,0.9884001612663269
0.7,94.93,94.0,92.78,95.1,0.0903078243136406,94.84,95.1,10.0,10.48,0.988418698310852
0.7,94.93,94.28,93.09,95.1,0.09026385843753815,94.67,95.1,10.0,10.6,0.9884325265884399
0.7,94.93,93.77,91.67,95.1,0.0901404395699501,94.64,95.1,10.0,10.51,0.9884141087532043
