Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,11.29,12.34,11.19,42.75,0.9223790168762207,95.39,95.4,9.99,9.99,0.9649676084518433
0.95,11.29,11.4,11.56,42.88,0.9223427772521973,95.41,95.4,9.99,9.99,0.964964747428894
0.95,11.29,11.84,10.69,42.71,0.9223383069038391,95.38,95.4,9.99,9.99,0.9649779796600342
0.95,11.29,11.9,10.56,42.46,0.9223199486732483,95.36,95.4,9.99,9.99,0.9649642109870911
0.95,11.29,11.57,10.97,42.46,0.9223199486732483,95.36,95.4,9.99,9.99,0.9649888277053833
0.95,11.29,11.27,11.28,42.58,0.9223352074623108,95.34,95.4,9.99,9.99,0.9649772644042969
0.95,11.29,12.2,11.35,42.32,0.922309398651123,95.34,95.4,9.99,9.99,0.9649806022644043
0.95,11.29,12.13,10.9,42.25,0.922298789024353,95.37,95.4,9.99,9.99,0.9649727940559387
0.95,11.29,12.61,10.6,42.75,0.9223521947860718,95.39,95.4,9.99,9.99,0.9649879932403564
0.95,11.29,10.92,11.79,42.57,0.9223284721374512,95.37,95.4,9.99,9.99,0.9649654626846313
