Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,4.44,5.12,2.23,76.36,0.45275193452835083,76.23,76.93,1.0,1.0,0.9867686629295349
0.9,4.44,4.3,2.16,76.36,0.4527100622653961,75.75,76.93,1.0,1.0,0.9867615699768066
0.9,4.44,5.36,2.39,76.35,0.4526665508747101,76.08,76.93,1.0,1.0,0.9867661595344543
0.9,4.44,5.68,2.94,76.37,0.4526020288467407,75.74,76.93,1.0,1.0,0.9867538213729858
0.9,4.44,4.9,2.46,76.36,0.452757865190506,75.86,76.93,1.0,1.0,0.9867629408836365
0.9,4.44,5.93,3.01,76.36,0.4527643918991089,75.97,76.93,1.0,1.0,0.9867653250694275
0.9,4.44,4.67,3.64,76.36,0.45270273089408875,75.69,76.93,1.0,1.0,0.9867570400238037
0.9,4.44,4.0,2.7,76.37,0.4527128338813782,76.09,76.93,1.01,1.0,0.9867672920227051
0.9,4.44,5.83,2.24,76.35,0.45263728499412537,75.12,76.93,1.0,1.0,0.9867612719535828
0.9,4.44,4.74,2.25,76.37,0.4526927173137665,75.84,76.93,1.34,1.0,0.9867603182792664
