Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,95.05,95.03,94.96,95.1,0.03792712837457657,95.02,95.1,94.45,94.55,0.7543551921844482
0.5,95.05,95.09,95.04,95.1,0.0379609689116478,95.09,95.1,94.53,94.56,0.7544294595718384
0.5,95.05,95.07,95.05,95.1,0.03799332678318024,95.07,95.1,94.46,94.55,0.7543748617172241
0.5,95.05,95.07,94.99,95.1,0.03801785781979561,95.07,95.1,94.49,94.55,0.7543776035308838
0.5,95.05,95.06,95.07,95.1,0.03796415776014328,95.1,95.1,94.45,94.55,0.7543531060218811
0.5,95.05,95.05,95.0,95.1,0.037935204803943634,95.1,95.1,94.49,94.55,0.7543997168540955
0.5,95.05,95.04,95.03,95.1,0.037972237914800644,95.04,95.1,94.48,94.55,0.7543410062789917
0.5,95.05,95.08,95.0,95.1,0.037920113652944565,95.09,95.1,94.55,94.55,0.7543995380401611
0.5,95.05,95.0,94.99,95.1,0.037910036742687225,95.05,95.1,94.44,94.56,0.7543892860412598
0.5,95.05,95.02,94.96,95.1,0.03794770687818527,95.07,95.1,94.52,94.55,0.7543799877166748
