Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.7,70.25,64.52,63.23,76.93,0.1236458495259285,75.44,76.93,1.0,1.84,0.9781981110572815
0.7,70.25,67.89,62.27,76.93,0.12356974929571152,76.43,76.93,1.0,1.88,0.9781707525253296
0.7,70.25,66.26,62.65,76.93,0.12365356832742691,76.27,76.93,1.0,1.88,0.978215217590332
0.7,70.25,67.62,64.39,76.93,0.12348693609237671,75.89,76.93,1.0,1.86,0.9781832098960876
0.7,70.25,66.55,63.05,76.93,0.12369854003190994,75.75,76.93,1.0,1.87,0.9781545400619507
0.7,70.25,66.71,60.5,76.93,0.12358826398849487,76.43,76.93,1.0,1.86,0.9781823754310608
0.7,70.25,66.65,64.27,76.93,0.12347829341888428,76.33,76.93,1.0,1.85,0.978185772895813
0.7,70.25,66.22,63.17,76.93,0.1236150935292244,75.3,76.93,1.0,1.85,0.9782062768936157
0.7,70.25,66.8,61.94,76.93,0.123583123087883,75.74,76.93,1.02,1.87,0.9781723618507385
0.7,70.25,66.25,62.93,76.93,0.12362939864397049,75.51,76.93,1.0,1.86,0.9781833291053772
