Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,94.22,94.22,93.43,95.02,0.5306169986724854,95.07,95.1,86.36,86.06,0.8939241170883179
0.8,94.22,94.17,93.4,95.02,0.5306156277656555,95.08,95.1,86.77,86.1,0.8938790559768677
0.8,94.22,94.11,93.59,95.01,0.5307186245918274,95.03,95.1,86.72,86.04,0.8938953876495361
0.8,94.22,94.24,93.49,95.02,0.530620813369751,95.06,95.1,86.78,86.07,0.8938766717910767
0.8,94.22,94.23,93.46,95.02,0.5306618809700012,95.03,95.1,87.32,86.07,0.8938853144645691
0.8,94.22,94.2,93.47,95.02,0.5306596755981445,95.04,95.1,86.59,86.05,0.8938936591148376
0.8,94.22,94.3,93.55,95.01,0.5307241678237915,95.06,95.1,87.32,86.06,0.8939210772514343
0.8,94.22,94.28,93.52,95.02,0.5307361483573914,95.06,95.1,85.66,86.05,0.8939050436019897
0.8,94.22,94.25,93.51,95.01,0.5307100415229797,95.07,95.1,86.35,86.07,0.8938818573951721
0.8,94.22,94.24,93.54,95.01,0.5307160019874573,95.11,95.1,86.31,86.06,0.8938885927200317
