Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,90.05,94.07,92.88,95.4,0.18260210752487183,95.06,95.4,10.0,11.14,0.9892966747283936
0.8,90.05,93.83,93.1,95.4,0.18251897394657135,95.14,95.4,10.0,11.08,0.9892945885658264
0.8,90.05,94.28,93.26,95.4,0.18252451717853546,95.18,95.4,10.0,10.49,0.9893150329589844
0.8,90.05,93.6,93.02,95.4,0.18266081809997559,95.25,95.4,10.0,10.13,0.9893470406532288
0.8,90.05,93.55,93.44,95.4,0.18264712393283844,95.14,95.4,10.98,10.9,0.9893049597740173
0.8,90.05,93.69,93.3,95.39,0.1824599951505661,95.15,95.4,10.0,10.34,0.9893295764923096
0.8,90.05,93.95,92.97,95.4,0.18263396620750427,95.24,95.4,10.84,11.13,0.9892972111701965
0.8,90.05,93.85,93.22,95.39,0.18249239027500153,95.14,95.4,10.44,10.98,0.9893109798431396
0.8,90.05,94.23,92.66,95.4,0.18265894055366516,95.28,95.4,10.3,10.57,0.9893218278884888
0.8,90.05,93.69,93.39,95.4,0.1825103759765625,95.35,95.4,10.0,11.13,0.9892985224723816
