Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,94.22,93.91,92.15,95.39,0.22148805856704712,95.2,95.4,10.16,10.0,0.9893723130226135
0.8,94.22,93.55,93.14,95.39,0.22147418558597565,95.03,95.4,10.0,10.0,0.9893643260002136
0.8,94.22,93.65,92.42,95.39,0.2214735597372055,94.94,95.4,10.0,10.0,0.9893590211868286
0.8,94.22,94.07,92.43,95.39,0.2214423269033432,95.09,95.4,11.93,10.0,0.9893507957458496
0.8,94.22,94.01,92.7,95.39,0.22131675481796265,95.09,95.4,10.15,10.0,0.9893813133239746
0.8,94.22,93.55,92.26,95.39,0.22141261398792267,94.88,95.4,10.48,10.0,0.9893686175346375
0.8,94.22,93.79,92.57,95.39,0.221368670463562,95.2,95.4,12.51,10.0,0.9893966317176819
0.8,94.22,93.67,92.38,95.39,0.22151561081409454,95.12,95.4,10.46,10.0,0.9893618822097778
0.8,94.22,93.62,92.22,95.39,0.22147230803966522,95.05,95.4,12.81,10.0,0.9893789291381836
0.8,94.22,94.15,92.28,95.39,0.22142720222473145,94.98,95.4,11.74,10.0,0.9893634915351868
