Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,11.29,10.18,23.52,94.71,0.7555193305015564,95.3,95.4,10.0,11.01,0.993450403213501
0.95,11.29,12.02,27.1,94.72,0.7555391788482666,95.28,95.4,10.0,11.06,0.9934549331665039
0.95,11.29,10.05,27.71,94.74,0.7556041479110718,95.28,95.4,11.82,11.15,0.993446946144104
0.95,11.29,10.21,27.32,94.72,0.7557111382484436,95.18,95.4,10.2,10.97,0.9934511184692383
0.95,11.29,14.85,29.55,94.72,0.7555615901947021,95.18,95.4,10.0,11.21,0.9934462308883667
0.95,11.29,11.48,23.62,94.73,0.7556432485580444,95.33,95.4,10.0,10.32,0.9934742450714111
0.95,11.29,13.47,27.72,94.72,0.755569338798523,95.07,95.4,10.0,11.1,0.993441641330719
0.95,11.29,13.79,26.54,94.73,0.755599856376648,95.22,95.4,10.0,11.13,0.9934317469596863
0.95,11.29,14.0,22.38,94.71,0.7555428743362427,95.36,95.4,10.0,11.24,0.9934588670730591
0.95,11.29,10.98,18.72,94.71,0.7557077407836914,95.21,95.4,10.0,11.2,0.993441104888916
