Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.5,93.65,93.68,10.0,93.66,0.0060306815430521965,93.71,93.66,10.0,93.15,0.8645880818367004
0.5,93.65,93.61,10.0,93.66,0.006016809493303299,93.66,93.66,10.0,93.15,0.8646571636199951
0.5,93.65,93.66,10.0,93.66,0.006044952664524317,93.68,93.66,10.0,93.14,0.8646100163459778
0.5,93.65,93.66,10.0,93.66,0.0060048834420740604,93.66,93.66,10.0,93.14,0.8646339774131775
0.5,93.65,93.63,10.0,93.66,0.00601651007309556,93.66,93.66,10.0,93.14,0.8646144270896912
0.5,93.65,93.66,10.0,93.66,0.006050541065633297,93.66,93.66,10.0,93.14,0.8646461367607117
0.5,93.65,93.64,10.0,93.66,0.006075690034776926,93.65,93.66,10.0,93.15,0.8646188974380493
0.5,93.65,93.62,10.0,93.66,0.006042757071554661,93.65,93.66,10.0,93.14,0.8646137118339539
0.5,93.65,93.68,10.0,93.66,0.0060239448212087154,93.69,93.66,10.0,93.15,0.8646694421768188
0.5,93.65,93.66,10.0,93.66,0.00603871513158083,93.68,93.66,10.0,93.14,0.8646019697189331
