Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.8,52.99,49.19,36.35,76.89,0.29721716046333313,75.98,76.93,1.0,1.82,0.9790117144584656
0.8,52.99,49.44,33.89,76.89,0.2971639037132263,76.64,76.93,1.03,1.76,0.9790526032447815
0.8,52.99,48.84,35.52,76.89,0.29720669984817505,76.28,76.93,1.0,1.72,0.9790208339691162
0.8,52.99,51.51,37.45,76.88,0.29729336500167847,76.5,76.93,1.0,1.55,0.9790341854095459
0.8,52.99,50.69,40.92,76.89,0.2971822917461395,76.3,76.93,1.0,1.77,0.9790041446685791
0.8,52.99,51.01,40.14,76.9,0.297280877828598,76.55,76.93,1.0,1.57,0.9790306687355042
0.8,52.99,48.39,41.62,76.9,0.29723918437957764,76.14,76.93,1.0,1.58,0.9790406227111816
0.8,52.99,48.44,38.71,76.87,0.2972937524318695,76.09,76.93,1.0,1.7,0.9790274500846863
0.8,52.99,49.93,34.47,76.9,0.2972300052642822,76.05,76.93,1.07,1.72,0.9790181517601013
0.8,52.99,51.03,37.23,76.89,0.29717695713043213,76.64,76.93,1.0,1.74,0.9790244102478027
