Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.95,22.45,19.41,12.77,94.84,0.7232764959335327,94.82,95.1,10.0,11.78,0.9942273497581482
0.95,22.45,18.37,13.01,94.86,0.7234007716178894,94.92,95.1,10.0,11.87,0.9942381978034973
0.95,22.45,19.24,15.43,94.85,0.723322331905365,94.85,95.1,10.0,11.84,0.9942145943641663
0.95,22.45,18.47,10.49,94.84,0.7232861518859863,94.88,95.1,10.0,11.8,0.9942302107810974
0.95,22.45,21.47,12.6,94.84,0.7232892513275146,94.85,95.1,10.0,11.77,0.9942220449447632
0.95,22.45,23.25,12.6,94.85,0.7232975959777832,94.9,95.1,10.0,11.86,0.9942375421524048
0.95,22.45,22.35,11.43,94.83,0.7232503890991211,94.81,95.1,10.0,11.79,0.994225263595581
0.95,22.45,18.01,14.14,94.86,0.7233787775039673,94.88,95.1,10.0,11.8,0.9942297339439392
0.95,22.45,21.29,12.4,94.86,0.7233439087867737,94.91,95.1,10.0,11.83,0.9942300319671631
0.95,22.45,20.17,12.34,94.83,0.7232304215431213,94.9,95.1,10.0,11.8,0.9942280054092407
