Original Pruning Rate,Deterministic performance,Soup then Prune accuracy,Prune then Soup union accuracy,Original with new pruning rate union,New pruning rate union,Dense soup then prune,Dense original,Prune then Soup intersection accuracy,Original with new pruning rate intersection,New pruning rate intersection
0.9,18.31,21.23,38.16,75.01,0.6568563580513,76.53,76.95,1.0,1.02,0.9790860414505005
0.9,18.31,18.61,38.8,75.06,0.6567865610122681,76.61,76.95,1.0,1.02,0.9790945053100586
0.9,18.31,17.58,39.11,75.03,0.6567776799201965,76.71,76.95,1.0,1.01,0.9791184663772583
0.9,18.31,19.98,39.7,75.03,0.6567789912223816,76.89,76.95,1.0,1.02,0.9790937900543213
0.9,18.31,20.6,38.47,75.04,0.656788170337677,76.27,76.95,1.0,1.02,0.979121744632721
0.9,18.31,16.01,39.8,75.03,0.6567559242248535,76.83,76.95,1.0,1.02,0.9791094660758972
0.9,18.31,20.09,38.27,75.03,0.6568211913108826,76.66,76.95,1.0,1.02,0.9790932536125183
0.9,18.31,20.21,39.73,75.06,0.6568097472190857,76.48,76.95,1.0,1.02,0.9790916442871094
0.9,18.31,20.23,40.29,75.02,0.6567652225494385,76.55,76.95,1.0,1.02,0.9790918231010437
0.9,18.31,20.02,37.01,74.99,0.6567314863204956,76.7,76.95,1.0,1.02,0.9790749549865723
