Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,125138128.0,0.552345335483551,5.662153625962674e-07,52.92,0.5388723611831665,5.564822345149878e-07,54.69
0,3879281968.0,0.5321857333183289,4.858221132053586e-07,56.2,0.5207417607307434,5.371029487832857e-07,57.52
10,41420720368.0,0.33948642015457153,3.917006949905044e-07,88.16,0.3416091799736023,4.868009568781417e-07,85.1
20,78962158768.0,0.31646883487701416,3.4760154221658013e-07,90.24,0.3201967179775238,4.856756845583732e-07,86.67
30,116503597168.0,0.2861862778663635,3.4159469919359253e-07,92.56,0.29033204913139343,4.921738536722842e-07,88.74
40,154045035568.0,0.23631280660629272,6.424968432838796e-07,94.06,0.24478916823863983,7.161476105466136e-07,89.92
50,191586473968.0,0.21803012490272522,1.7339716578135267e-06,93.68,0.22953149676322937,1.6023537909859442e-06,89.46
60,229127912368.0,0.21650342643260956,1.7402999219484627e-06,93.56,0.22695574164390564,1.8438205415804987e-06,89.47
70,266669350768.0,0.20942476391792297,2.3743873498460744e-06,93.86,0.21943709254264832,2.3047905415296555e-06,89.39
80,304210789168.0,0.18192818760871887,4.727983196062269e-06,93.02,0.18567104637622833,4.678769073507283e-06,89.12
90,341752227568.0,0.15440823137760162,8.111562237900216e-06,91.86,0.17115673422813416,7.587472282466479e-06,89.1
