Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131741200.0,0.6015740633010864,2.1799264970923105e-07,30.46,0.5727531909942627,2.583857678928325e-07,32.03
0,4083977200.0,0.5930112600326538,1.9573366216718568e-07,31.12,0.5651640892028809,2.630978883644275e-07,32.77
10,43606337200.0,0.4756196439266205,2.8127121254328813e-07,55.2,0.45438629388809204,3.791507765527058e-07,56.16
20,83128697200.0,0.4556621313095093,3.004957420671417e-07,61.0,0.4362573027610779,4.066425560722564e-07,60.89
30,122651057200.0,0.4230286777019501,3.5182500823793816e-07,69.12,0.4055759310722351,4.5196739506536687e-07,68.16
40,162173417200.0,0.32660090923309326,7.811812565705623e-07,82.72,0.3220577538013458,8.828147315398382e-07,80.9
50,201695777200.0,0.29424962401390076,2.275050746902707e-06,87.36,0.3048175275325775,2.445266545691993e-06,84.04
60,241218137200.0,0.29216039180755615,2.420133114355849e-06,87.3,0.3033789098262787,2.988141432069824e-06,84.04
70,280740497200.0,0.28084373474121094,4.184765657555545e-06,87.06,0.3014032244682312,4.1279595279775094e-06,83.98
80,320262857200.0,0.25784310698509216,1.3494994163920637e-05,86.48,0.29195258021354675,1.289332521992037e-05,83.81
90,359785217200.0,0.21564090251922607,2.0193381715216674e-05,86.34,0.26373526453971863,2.6120927941519767e-05,84.15
