9.887109994888305664e-01,9.091483354568481445e-01,7.145451903343200684e-01,8.507483005523681641e-01,7.924129366874694824e-01,3.607176840305328369e-01,8.456655740737915039e-01,7.185748219490051270e-01,6.502388119697570801e-01,8.374013304710388184e-01,8.586316108703613281e-01,8.125228285789489746e-01,8.017129302024841309e-01,1.780286424946098123e-07,4.377544814794325477e-21,8.023681640625000000e-01,7.690019288020266686e-08,4.224157980942006380e-23,8.023912906646728516e-01,3.439323336351662874e-04,-3.899043473895822431e-23,8.014955520629882812e-01,1.238263939740136266e-05,9.345956999402657032e-23,7.087503075599670410e-01,4.704334144456367994e-10,7.915093952697646216e-23,7.089776992797851562e-01,2.519068842410376874e-10,-8.041454796901215196e-24,7.089776992797851562e-01,2.825345790657962652e-10,-7.965764381906164335e-24,7.089777588844299316e-01,2.490756489947898444e-10,1.622002150773889445e-23,7.089776992797851562e-01,2.014600569699709354e-10,6.215782565465101871e-24,7.089776992797851562e-01,1.053596584976723705e-10,0.000000000000000000e+00,6.348382830619812012e-01,3.311566798558374103e-09,0.000000000000000000e+00,6.348382830619812012e-01,1.858298737111852006e-09,0.000000000000000000e+00,6.348382234573364258e-01
9.091483354568481445e-01,9.111301898956298828e-01,7.456356287002563477e-01,8.664424419403076172e-01,7.523090839385986328e-01,4.169020950794219971e-01,8.602894544601440430e-01,7.271974682807922363e-01,6.403293013572692871e-01,8.515798449516296387e-01,8.294464349746704102e-01,7.646196484565734863e-01,7.920887470245361328e-01,2.257623776813488803e-08,4.247142295385398197e-22,7.955518364906311035e-01,9.441659010178682365e-09,9.998022323910198401e-24,7.973688244819641113e-01,3.603982986533083022e-05,-7.692474565345017889e-24,7.991412281990051270e-01,1.274692522201803513e-06,2.333974361284819672e-23,7.371609210968017578e-01,4.760119728941525352e-11,1.107116345582389579e-23,7.373649477958679199e-01,3.397463907428566188e-11,2.958764080437245914e-25,7.373649477958679199e-01,3.433293926935476748e-11,-6.824012171368482598e-25,7.373649477958679199e-01,3.082677169086167623e-11,1.891825909732721071e-24,7.373649477958679199e-01,2.368939419628013354e-11,7.080722301069372733e-25,7.373649477958679199e-01,1.169993008726111228e-11,0.000000000000000000e+00,6.374437212944030762e-01,3.741387755162861595e-10,0.000000000000000000e+00,6.374437808990478516e-01,2.100766921531160847e-10,0.000000000000000000e+00,6.374437212944030762e-01
7.145451903343200684e-01,7.456356287002563477e-01,7.860193848609924316e-01,8.855394124984741211e-01,7.616489529609680176e-01,4.683040678501129150e-01,8.806018829345703125e-01,7.416964769363403320e-01,6.503098607063293457e-01,8.742762804031372070e-01,8.310036659240722656e-01,7.780513167381286621e-01,8.068145513534545898e-01,8.323703326595932595e-08,1.057674813358355615e-21,8.101335763931274414e-01,3.583420138397741539e-08,5.107929897113778999e-23,8.117653727531433105e-01,1.200448532472364604e-04,-4.591732137350806068e-23,8.137213587760925293e-01,4.340660780144389719e-06,1.632009198455416277e-22,7.677614688873291016e-01,1.702958329907744428e-10,4.457317181077111601e-23,7.679672837257385254e-01,1.276719840959117391e-10,3.554856518971929035e-24,7.679672837257385254e-01,1.281376948991663767e-10,1.347838769367823882e-24,7.679672837257385254e-01,1.154444248530062112e-10,6.719865078331781025e-24,7.679672837257385254e-01,8.538174334216108718e-11,1.973412073918167469e-24,7.679672837257385254e-01,4.169135175979832297e-11,0.000000000000000000e+00,6.630391478538513184e-01,1.334790056262136204e-09,0.000000000000000000e+00,6.630392074584960938e-01,7.562310222475332466e-10,0.000000000000000000e+00,6.630392074584960938e-01
8.507483005523681641e-01,8.664424419403076172e-01,8.855394124984741211e-01,9.176824092864990234e-01,8.101114034652709961e-01,4.975560307502746582e-01,9.153084158897399902e-01,8.125660419464111328e-01,7.137650847434997559e-01,9.114356040954589844e-01,9.095497727394104004e-01,8.633076548576354980e-01,8.729845285415649414e-01,2.295586369882585132e-07,7.964279114593814214e-21,8.752835392951965332e-01,1.088577121777234424e-07,1.153703141651722503e-22,8.763887286186218262e-01,3.833732916973531246e-04,-8.467172261873691648e-23,8.770452141761779785e-01,1.317199985351180658e-05,4.272695835133786224e-22,8.069751262664794922e-01,5.285624715689607456e-10,1.570078568685773436e-22,8.071498870849609375e-01,3.407239490549329730e-10,1.540530805293197965e-23,8.071498870849609375e-01,3.470911058567338614e-10,-2.342319405256790668e-23,8.071498870849609375e-01,3.323948061240145080e-10,2.353697777181517498e-23,8.071498870849609375e-01,2.308788299432151803e-10,1.096079077113080314e-23,8.071498274803161621e-01,1.178205866203541063e-10,0.000000000000000000e+00,7.001696228981018066e-01,3.736016829236632475e-09,0.000000000000000000e+00,7.001696825027465820e-01,2.092370499084950097e-09,0.000000000000000000e+00,7.001696228981018066e-01
7.924129366874694824e-01,7.523090839385986328e-01,7.616489529609680176e-01,8.101114034652709961e-01,8.365649580955505371e-01,4.875965416431427002e-01,8.147715926170349121e-01,7.530997395515441895e-01,7.229973077774047852e-01,8.197812438011169434e-01,8.558464050292968750e-01,8.169341087341308594e-01,7.873454093933105469e-01,1.229021595605672701e-08,5.131507624284514271e-22,7.918633818626403809e-01,4.394506092353367421e-09,-2.183579015780565298e-24,7.949203252792358398e-01,2.307794238731730729e-05,-4.511093592327756410e-24,7.962472438812255859e-01,7.626671845173405018e-07,1.046388176490575126e-23,7.067656517028808594e-01,2.630244459733699358e-11,6.752218630637610382e-24,7.069997787475585938e-01,1.659330832459726679e-11,7.234827758018494679e-25,7.069997787475585938e-01,1.788764796006869773e-11,-2.090583161892454795e-24,7.069997787475585938e-01,1.534601612451780284e-11,7.383454575980856698e-25,7.069997787475585938e-01,1.268432754664150508e-11,6.300322915132987806e-25,7.069997787475585938e-01,6.240158563486364329e-12,0.000000000000000000e+00,6.162322759628295898e-01,1.959969964104857354e-10,0.000000000000000000e+00,6.162322759628295898e-01,1.105291483338710634e-10,0.000000000000000000e+00,6.162322759628295898e-01
3.607176840305328369e-01,4.169020950794219971e-01,4.683040678501129150e-01,4.975560307502746582e-01,4.875965416431427002e-01,4.332875907421112061e-01,7.325654625892639160e-01,6.903288960456848145e-01,6.489624381065368652e-01,7.356470227241516113e-01,7.749328017234802246e-01,7.441977858543395996e-01,7.324100732803344727e-01,1.164723428814795625e-08,4.277791497928279454e-22,7.390331029891967773e-01,4.034908407390958018e-09,-4.496388041763078918e-24,7.447532415390014648e-01,1.918748785101342946e-05,-8.043658677055176398e-25,7.497742176055908203e-01,7.019583563305786811e-07,3.460206620980796375e-24,6.931269764900207520e-01,1.751231451518897586e-11,5.994920050234491259e-24,6.933985352516174316e-01,1.533394765329543219e-11,5.355666418473418037e-25,6.933984756469726562e-01,1.765681871546131987e-11,-1.913651718827923415e-24,6.933984756469726562e-01,1.247361675754676824e-11,5.220917142948090905e-25,6.933984756469726562e-01,1.018077202402656312e-11,4.216634594767390959e-25,6.933984756469726562e-01,5.172360803551434572e-12,0.000000000000000000e+00,5.990591645240783691e-01,1.814801642296970385e-10,0.000000000000000000e+00,5.990591645240783691e-01,1.143215799803698474e-10,0.000000000000000000e+00,5.990591049194335938e-01
8.456655740737915039e-01,8.602894544601440430e-01,8.806018829345703125e-01,9.153084158897399902e-01,8.147715926170349121e-01,7.325654625892639160e-01,9.093257784843444824e-01,8.175478577613830566e-01,7.257731556892395020e-01,9.067452549934387207e-01,9.120959639549255371e-01,8.639304637908935547e-01,8.718446493148803711e-01,2.291014311595063191e-07,7.789874867902970678e-21,8.746744394302368164e-01,1.060584153833588061e-07,1.025753121377367690e-22,8.762801289558410645e-01,3.838414268102496862e-04,-7.406649748999909566e-23,8.772704005241394043e-01,1.292868364544119686e-05,4.114013876584810574e-22,8.059799671173095703e-01,5.133543590218891950e-10,1.534521010481734626e-22,8.061681985855102539e-01,3.372720713823440519e-10,1.635305816623898677e-23,8.061681985855102539e-01,3.420008998222812124e-10,-2.376362382077241344e-23,8.061681985855102539e-01,3.263966874555990216e-10,2.213896320874792918e-23,8.061681985855102539e-01,2.271309806900490003e-10,1.073794939831944562e-23,8.061681985855102539e-01,1.152758860589742085e-10,0.000000000000000000e+00,6.936485767364501953e-01,3.660102221303418446e-09,0.000000000000000000e+00,6.936486363410949707e-01,2.051194103458442441e-09,0.000000000000000000e+00,6.936486363410949707e-01
7.185748219490051270e-01,7.271974682807922363e-01,7.416964769363403320e-01,8.125660419464111328e-01,7.530997395515441895e-01,6.903288960456848145e-01,8.175478577613830566e-01,7.614231109619140625e-01,7.160587906837463379e-01,8.189139366149902344e-01,8.682081699371337891e-01,8.272621631622314453e-01,8.003053665161132812e-01,1.318947084882893250e-08,5.809920934580873643e-22,8.005232810974121094e-01,5.917350609507820991e-09,2.678780729791492606e-24,8.004591464996337891e-01,2.605907866382040083e-05,2.626133336268400110e-24,7.991115450859069824e-01,7.471140293091593776e-07,1.786045144925874674e-23,7.047681808471679688e-01,3.201717363454648080e-11,1.155845782533611398e-23,7.048705220222473145e-01,1.727747979407556755e-11,1.612587391692916127e-24,7.048705220222473145e-01,1.844647525006681832e-11,-2.665749339282920407e-24,7.048705220222473145e-01,1.848955190342227439e-11,1.899527953180846419e-24,7.048705220222473145e-01,1.345937684221754083e-11,1.037138604883155088e-24,7.048705220222473145e-01,6.690435531975236216e-12,0.000000000000000000e+00,6.195390820503234863e-01,2.123777681495297998e-10,0.000000000000000000e+00,6.195390820503234863e-01,1.117631473479541171e-10,0.000000000000000000e+00,6.195390224456787109e-01
6.502388119697570801e-01,6.403293013572692871e-01,6.503098607063293457e-01,7.137650847434997559e-01,7.229973077774047852e-01,6.489624381065368652e-01,7.257731556892395020e-01,7.160587906837463379e-01,5.464854240417480469e-01,6.712070703506469727e-01,7.685717344284057617e-01,7.290354371070861816e-01,6.762194037437438965e-01,1.526002080254329485e-08,8.562014042391410267e-22,6.778494715690612793e-01,5.947468739719852238e-09,-3.904275751621881836e-24,6.793264746665954590e-01,2.962753933388739824e-05,4.057737991110409199e-24,6.790948510169982910e-01,1.046167767526640091e-06,2.667599730865252073e-23,5.909366607666015625e-01,3.740095386173258873e-11,1.463616235945425137e-23,5.910661816596984863e-01,1.904976697220117643e-11,2.991915516244899748e-24,5.910661816596984863e-01,2.264598751577917568e-11,-4.449172744433338309e-24,5.910661816596984863e-01,1.992282207263773586e-11,2.141880814406714140e-24,5.910661816596984863e-01,1.629398699298789666e-11,1.364605909300683335e-24,5.910661816596984863e-01,8.198868667319558767e-12,0.000000000000000000e+00,5.370334386825561523e-01,2.586504344037621195e-10,0.000000000000000000e+00,5.370334386825561523e-01,1.458937137766014303e-10,0.000000000000000000e+00,5.370333790779113770e-01
8.374013304710388184e-01,8.515798449516296387e-01,8.742762804031372070e-01,9.114356040954589844e-01,8.197812438011169434e-01,7.356470227241516113e-01,9.067452549934387207e-01,8.189139366149902344e-01,6.712070703506469727e-01,8.936036825180053711e-01,9.135997295379638672e-01,8.662191629409790039e-01,8.645974993705749512e-01,2.228627522526949178e-07,8.420268889612206290e-21,8.673781752586364746e-01,1.006515475410196814e-07,7.262205530721597243e-23,8.690453171730041504e-01,3.852446388918906450e-04,-4.033824461629539447e-23,8.698651194572448730e-01,1.305922523897606879e-05,3.753557454351639031e-22,7.923096418380737305e-01,5.078746867503980411e-10,1.556564056093016733e-22,7.925022244453430176e-01,3.233976419991790863e-10,1.902554536372862614e-23,7.925022244453430176e-01,3.340150100950012302e-10,-3.102109050626416702e-23,7.925022244453430176e-01,3.158355244003985263e-10,2.287646926903905312e-23,7.925022244453430176e-01,2.246617336609801896e-10,1.196307720539845447e-23,7.925022244453430176e-01,1.140406866162457789e-10,0.000000000000000000e+00,6.844056844711303711e-01,3.604547771374200238e-09,0.000000000000000000e+00,6.844057440757751465e-01,2.024780787479585342e-09,0.000000000000000000e+00,6.844057440757751465e-01
